customer_id,first_name,last_name,email,age,gender,state,zip_code,signup_date,last_purchase_date,education_level,income,total_purchases,total_spent,avg_order_value,favorite_category,satisfaction_score,loyalty_program,days_since_last_purchase,discount_usage_rate,customer_comments,has_churned
CUST_004764,judy,  Taylor ,judy.taylor@example.com,19,Female,N/A,90131,17-12-2020,2020-12-31,Masters,,2,29.79559651881374,14.89779825940687,Electronics,5,NA,1096,0.9115473765383433,Customer support was helpful,True
CUST_001484,john,Taylor,john.taylor@example.com,30,Male,MI,62262,08-06-2022,26-05-2023,Bachelors,73912.68256859566,2,120.7753211744648,60.3876605872324,Clothing,5,No,220,0.0737958099867434,Customer support was helpful,False
CUST_008785,  Charlie ,Williams,charlie.williams@example.com,36,Female,FL,27882,28-02-2021,29-01-2022,High School,53844.006582458416,3,276.67891231909095,92.22630410636366,Beauty,5,No,702,0.31209625042460754,Loved the product,False
CUST_009993,  Diana ,  Moore ,NA,61,Male,PA,35295,2021-11-06,09-12-2021,High School,37600.46619047318,3,191.0835193673384,63.69450645577947,Sports,NA,No,753,,Okay,True
CUST_006480,Grace,WILSON,grace.wilson@example.com,25,Female,PA,87840,2021-03-01,2021-07-16,PhD,102776.80803424044,7,376.93324622444436,53.84760660349205,Beauty,4,No,899,0.8312909858687741,Terrible experience,False
CUST_002795,Bob,Smith,bob.smith@example.com,21,Male,FL,39536,29-08-2021,2022-09-21,Bachelors,null,4,400.92760483552763,100.23190120888191,Electronics,,,467,0.0873377658569704,Never arrived,False
CUST_008074,heidi,harris,heidi.harris@example.com,18,Male,OH,27295,10-05-2021,04/30/2022,High School,null,1,24.122534912291265,24.122534912291265,Beauty,5,No,611,0.6030093833205289,Okay,False
CUST_000471,MALLORY,White,mallory.white@example.com,18,Male,MI,96511,26-06-2022,07-01-2023,High School,None,3,389.3009054339807,129.76696847799357,Home,5,No,359,0.7006103850486229,Great service,False
CUST_003440,GRACE,Smith,None,65,Male,GA,32069,2020-08-25,28-04-2021,Masters,71361.83329110296,4,68.09771596461317,17.024428991153293,Home,,No,978,0.9743201900899787,,True
CUST_010000,Charlie,taylor,charlie.taylor@example.com,34,null,TX,56900,04/26/2022,2022-11-22,High School,62556.85170913409,21,631.8380000250029,30.087523810714423,Sports,2,No,405,0.9348111540454433,Never arrived,False
CUST_002971,Judy,MOORE,judy.moore@example.com,39,Female,PA,63120,2022-04-30,2022-10-19,Masters,85814.07350543316,4,169.08118156054104,42.27029539013526,Beauty,3,No,439,0.5201432580569189,,False
CUST_005517,Grace,wilson,grace.wilson@example.com,18,Male,PA,98940,07/29/2020,2021-06-13,PhD,null,1,223.49400984677902,223.49400984677902,Home,5,No,932,0.9506188121606342,Will buy again,False
CUST_006599,Mallory,Miller,mallory.miller@example.com,23,Female,MI,21507,2021-02-20,22-06-2021,Bachelors,N/A,7,465.479807671369,66.49711538162414,Toys,5,Yes,923,0.4968747517322625,Terrible experience,False
CUST_008627,heidi,Anderson,heidi.anderson@example.com,51,Male,OH,55238,07/30/2020,06/24/2021,Bachelors,79422.07903226584,2,115.98107989586715,57.99053994793358,Sports,5,NA,921,0.9243296013023384,Shipping was late,False
CUST_002146,sybil,WILSON,sybil.wilson@example.com,18,Female,FL,25907,2022-01-01,2022-08-01,High School,N/A,7,298.3233842946084,42.6176263278012,Clothing,1,Yes,518,0.7411193109006787,Okay,False
CUST_008185,Heidi,johnson,heidi.johnson@example.com,18,Male,CA,62108,22-02-2020,2021-01-11,High School,null,17,922.327574568826,54.25456320993094,Electronics,4,No,1085,0.9519683095778632,Will buy again,False
CUST_003387,Grace,johnson,grace.johnson@example.com,50,Other,MI,14285,2020-02-19,29-09-2020,Bachelors,57150.50880701738,3,69.53064150967589,23.1768805032253,Electronics,4,No,1189,0.601704826451599,Shipping was late,False
CUST_009314,Heidi,THOMAS,heidi.thomas@example.com,76,Male,GA,88890,07-02-2021,01-02-2022,Bachelors,,2,51.456929347953746,25.728464673976873,Clothing,5,Yes,699,0.38765364982310413,null,False
CUST_004591,  Victor ,Williams,victor.williams@example.com,44,Male,OH,39657,22-05-2021,04/10/2022,Bachelors,,5,172.51714686493955,34.50342937298791,Clothing,4,No,631,0.9771171833576363,Customer support was helpful,False
CUST_005534,Jane,wilson,jane.wilson@example.com,45,Male,NY,27548,26-10-2020,03/04/2021,High School,37187.85267763369,3,207.5921114695467,69.1973704898489,Home,4,Yes,1033,0.20885826245275607,Never arrived,False
CUST_003463,BOB,  Johnson ,bob.johnson@example.com,47,,IL,28634,12/13/2020,06/05/2021,Masters,78214.47873042301,1,29.621429672515347,29.621429672515347,Home,3,Yes,940,0.7551090633634013,,False
CUST_000710,  Sybil ,Thomas,sybil.thomas@example.com,54,Female,OH,12540,14-09-2021,2022-02-17,Bachelors,null,30,1385.2158704766873,46.17386234922291,Home,5,No,683,0.045698535626302994,NA,False
CUST_004957,Judy,Smith,judy.smith@example.com,45,,IL,27389,26-02-2020,01/16/2021,Bachelors,60326.894620721956,1,34.399813784983465,34.399813784983465,Toys,4,No,1080,0.2853304745579712,Customer support was helpful,False
CUST_006872,GRACE,  Harris ,grace.harris@example.com,36,Male,FL,66010,09-01-2021,09/11/2021,High School,27359.77137729779,1,7.2702827108660495,7.2702827108660495,Home,2,No,842,0.4856371371079885,Shipping was late,False
CUST_002148,  Charlie ,Anderson,charlie.anderson@example.com,18,Female,NC,28202,31-07-2021,09-02-2022,High School,,1,22.34842310605363,22.34842310605363,Electronics,5,No,691,0.8866382808189517,None,False
CUST_002349,Judy,WHITE,judy.white@example.com,22,Other,CA,28909,08-11-2021,2022-06-04,Bachelors,None,2,88.96659935689027,44.483299678445135,Clothing,4,,576,0.10660616504541831,Customer support was helpful,False
CUST_004590,  John ,Davis,john.davis@example.com,29,Female,GA,42613,10/01/2020,2021-07-12,High School,47568.21010739853,4,432.42638392338495,108.10659598084624,N/A,4,Yes,903,0.37041327621323605,Will buy again,False
CUST_004815,Bob,Anderson,bob.anderson@example.com,28,Female,MI,46458,05/04/2022,06/29/2022,High School,NA,5,555.7686238756041,111.15372477512082,Home,5,No,551,0.7369211265090363,NA,False
CUST_008685,Heidi,JOHNSON,heidi.johnson@example.com,21,M,PA,80232,02/28/2022,2022-08-30,Bachelors,N/A,6,94.18113193461531,15.696855322435885,Clothing,4,,489,0.5215483659783746,Great service,False
CUST_008331,  Judy ,Anderson,judy.anderson@example.com,42,Male,NY,54605,08/14/2022,24-07-2023,High School,77768.52690783731,2,27.657616699565665,13.828808349782832,Toys,4,No,161,0.30793498305121514,Terrible experience,False
CUST_006951,diana,Anderson,diana.anderson@example.com,30,Female,GA,90739,2021-12-31,02/07/2022,Bachelors,61011.36085074447,11,147.36756806855266,13.397051642595697,Clothing,4,Yes,693,0.6151426831838316,Great service,False
CUST_006420,  Grace ,Smith,grace.smith@example.com,54,Male,FL,75850,05/30/2022,02-03-2023,Bachelors,69754.66181574315,4,131.1153097085485,32.778827427137124,Electronics,1,No,305,0.9305030750527653,null,False
CUST_009916,BOB,WHITE,bob.white@example.com,21,Female,FL,45822,2021-12-16,08/06/2022,Bachelors,,2,65.16653163931194,32.58326581965597,-,4,No,513,0.04593181338307606,Loved the product,False
CUST_007108,Sybil,Jones,sybil.jones@example.com,64,Female,MI,61369,01/07/2021,2021-03-19,Bachelors,39855.84662636512,6,188.29178635185818,31.381964391976364,Home,5,None,1018,0.2122829479041175,null,False
CUST_007912,Jane,THOMAS,jane.thomas@example.com,67,,NC,79615,23-06-2022,31-12-2022,High School,51239.18200213399,3,65.34279945953926,21.780933153179756,Clothing,5,No,366,0.8378160884189831,Never arrived,False
CUST_001885,Grace,Smith,grace.smith@example.com,46,Male,,45755,2021-12-13,15-02-2022,Bachelors,57615.004339121646,2,204.45184827136552,102.22592413568276,Toys,4,No,685,0.40780455579767116,Will buy again,False
CUST_005906,Eve,Williams,eve.williams@example.com,39,Male,MI,63054,05-01-2021,03/07/2021,N/A,38434.85205585959,1,28.832837314706797,28.832837314706797,Electronics,4,No,1030,0.8434180989693805,Terrible experience,True
CUST_003448,  Eve ,WILSON,eve.wilson@example.com,64,,NY,22481,05-01-2022,28-09-2022,Bachelors,59149.748739540635,16,233.39242233709533,14.587026396068458,Toys,5,-,460,0.18173717745190454,Loved the product,False
CUST_000306,CHARLIE,JACKSON,charlie.jackson@example.com,37,NA,PA,48890,15-03-2022,04/13/2023,Bachelors,65637.19959076228,10,194.28451591873014,19.428451591873014,Electronics,4,No,263,0.026353822405494665,Will buy again,False
CUST_006438,charlie,HARRIS,charlie.harris@example.com,33,Female,NY,20819,2020-01-21,2020-06-20,High School,N/A,1,20.678594790076406,20.678594790076406,Clothing,3,No,1290,0.9067307197725589,null,False
CUST_001678,IVAN,Wilson,ivan.wilson@example.com,43,Female,IL,55793,2020-09-20,2020-12-04,High School,32012.255392552765,1,61.07082442547794,61.07082442547794,Sports,4,,1123,0.2393068435840464,Average,False
CUST_008471,frank,Jackson,frank.jackson@example.com,46,Female,OH,48088,10-03-2020,2020-11-03,Bachelors,90219.3860756575,2,93.59834619221917,46.799173096109584,Sports,2,No,1154,0.8724411562474667,Great service,True
CUST_008061,HEIDI,  Anderson ,heidi.anderson@example.com,40,Male,IL,54930,17-11-2020,04/25/2021,High School,20362.22168264991,1,37.22194704044743,37.22194704044743,Clothing,,Yes,981,0.6088696648453957,Okay,False
CUST_007673,alice,Johnson,alice.johnson@example.com,28,Male,PA,40537,2021-04-18,11/17/2021,High School,28322.118082072717,9,829.06954118536,92.11883790948444,,4,,775,0.3993617681617653,Never arrived,False
CUST_002060,Eve,JACKSON,eve.jackson@example.com,29,Female,null,68606,01/07/2021,01-09-2021,Bachelors,NA,4,181.27540836639307,45.318852091598266,Sports,4,No,852,0.6115132157124495,Customer support was helpful,False
CUST_003789,Heidi,Moore,heidi.moore@example.com,22,Male,CA,41795,2021-05-26,03/23/2022,High School,N/A,1,33.67131880458924,33.67131880458924,Electronics,5,No,649,0.7976649448629104,Terrible experience,False
CUST_004262,Sybil,  Anderson ,sybil.anderson@example.com,56,Male,TX,15593,2021-03-21,04/15/2021,High School,30000.95791325675,4,87.2305366720268,21.8076341680067,Clothing,2,No,991,0.1035476640395514,None,False
CUST_001539,Diana,Thomas,diana.thomas@example.com,31,Male,PA,90422,2022-08-21,16-08-2023,High School,75884.90021238604,2,170.5869887205962,85.2934943602981,Home,4,No,138,0.8700804146678275,Loved the product,False
CUST_006439,DIANA,Harris,diana.harris@example.com,65,Female,NC,72371,02/12/2022,09-01-2023,Bachelors,66941.61936144994,3,85.26393382847563,28.421311276158544,,5,,357,0.5326162745900548,Loved the product,False
CUST_001936,  Frank ,  Miller ,frank.miller@example.com,25,Male,MI,65027,09/03/2020,03/21/2021,High School,N/A,3,58.37587255743896,19.458624185812987,Clothing,4,No,1016,0.43105885176949676,Terrible experience,False
CUST_000652,sybil,Taylor,sybil.taylor@example.com,23,Female,NY,65069,28-03-2020,29-11-2020,Bachelors,70244.51386602971,2,43.23664573066166,21.61832286533083,Home,3,No,1128,0.09676683910587602,,False
CUST_005924,DIANA,Williams,diana.williams@example.com,25,Female,MI,78280,2021-06-01,03/12/2022,PhD,,10,5424.471009220682,542.4471009220682,Clothing,2,No,660,0.7715420240746302,Loved the product,False
CUST_006511,sybil,MILLER,sybil.miller@example.com,33,NA,CA,53499,09/19/2022,2023-02-01,Bachelors,55035.86181818493,3,69.55761543034332,23.18587181011444,Home,1,No,334,0.740465845576587,Terrible experience,False
CUST_009361,FRANK,  Jones ,frank.jones@example.com,36,Male,FL,48644,12/26/2020,2021-04-05,High School,31138.624296362745,13,395.20800889909344,30.400616069161032,Clothing,4,No,1001,0.4341239159289746,Customer support was helpful,False
CUST_001034,diana,JACKSON,diana.jackson@example.com,47,Male,NC,51224,08-07-2021,07/25/2022,Bachelors,,4,52.582629615170895,13.145657403792724,Beauty,3,No,525,0.6894759936328015,NA,False
CUST_009733,EVE,BROWN,eve.brown@example.com,53,Male,NC,10273,2020-12-13,01-10-2021,Masters,72862.8399248941,5,261.6061867096706,52.32123734193412,Beauty,2,No,822,0.8613321112496531,Never arrived,False
CUST_006647,Heidi,  Jackson ,heidi.jackson@example.com,57,Female,IL,68065,22-05-2021,05/04/2022,High School,48513.02774137704,3,51.81966821285178,17.27322273761726,Toys,2,No,607,0.926354601942229,Shipping was late,False
CUST_002153,john,Johnson,john.johnson@example.com,23,Female,IL,82616,11-09-2021,05/19/2022,High School,NA,7,870.5142117342482,124.35917310489259,Beauty,2,,592,0.6506876202721072,Okay,False
CUST_007340,Sybil,williams,sybil.williams@example.com,47,Male,NC,70940,2020-03-14,09-08-2020,High School,51825.00028966256,3,178.00137941631587,59.33379313877196,Clothing,null,No,1240,0.08085775985568533,Okay,False
CUST_003643,  John ,johnson,john.johnson@example.com,32,Female,GA,32645,2021-04-29,01-07-2021,Bachelors,55108.23350439528,2,23.03031773362098,11.51515886681049,Toys,2,Yes,914,0.4557210598668491,Loved the product,False
CUST_001190,Sybil,harris,sybil.harris@example.com,52,Male,MI,42007,07/06/2020,02/13/2021,Masters,68669.59697314307,4,209.14818458542945,52.28704614635736,Clothing,1,No,1052,0.022079349181731045,,False
CUST_003772,Heidi,Brown,heidi.brown@example.com,37,Female,CA,16019,2022-09-22,2023-09-10,Bachelors,44066.23658649204,6,88.64954245171091,14.774923741951818,Electronics,,Yes,113,0.8912662393675517,Great service,True
CUST_002388,  Frank ,  Anderson ,frank.anderson@example.com,48,Male,IL,64596,26-11-2021,06/27/2022,Masters,NA,9,311.58020098123114,34.6200223312479,Home,5,No,553,0.9976110748420747,Never arrived,False
CUST_002202,  Diana ,Smith,diana.smith@example.com,38,Female,IL,93238,15-06-2022,13-11-2022,Bachelors,58721.24451942887,6,112.87442949427168,18.812404915711948,Electronics,5,No,414,0.6385372770863418,Never arrived,False
CUST_006362,BOB,WILSON,bob.wilson@example.com,35,Male,NC,82918,09/23/2020,03/18/2021,High School,28567.859095935644,5,249.5355315878285,49.9071063175657,Electronics,4,Yes,1019,0.018722576212521158,Okay,False
CUST_004532,diana,Williams,diana.williams@example.com,22,Male,NC,35499,2021-06-04,2021-08-20,Bachelors,None,2,38.7969287036679,19.39846435183395,-,4,No,864,0.1933587290581752,Okay,False
CUST_004666,Bob,Jackson,bob.jackson@example.com,18,Female,MI,27978,12-02-2022,12/30/2022,Bachelors,,21,755.6294157243858,35.98235312973266,Home,3,NA,367,0.31782677813942817,-,False
CUST_006384,Eve,miller,eve.miller@example.com,55,Other,TX,20118,2020-04-22,06/25/2020,High School,28880.336585354715,3,99.75917493558805,33.25305831186268,Home,,Yes,1285,0.8079593231456993,null,False
CUST_000473,ALICE,Williams,alice.williams@example.com,30,Male,NC,62227,02-08-2020,08/21/2020,High School,57578.74573790963,13,406.997902855769,31.307530988905306,Clothing,4,Yes,1228,0.6050512581700566,Average,False
CUST_001021,peggy,johnson,peggy.johnson@example.com,53,Male,NC,97835,02/15/2020,12-08-2020,High School,NA,5,198.8118622537096,39.76237245074192,,null,Yes,1237,0.40448799083966813,Shipping was late,False
CUST_005792,  John ,Davis,null,34,Male,TX,51373,2020-04-21,28-03-2021,High School,16890.385463341834,4,379.4255535914942,94.85638839787354,Toys,4,No,1009,0.6329523807010226,Shipping was late,False
CUST_009318,  Peggy ,Williams,peggy.williams@example.com,38,Male,IL,90837,21-12-2020,11/01/2021,High School,43285.51616920007,4,35.33338906926978,8.833347267317444,Sports,2,No,791,0.5427799676223144,Average,False
CUST_009202,VICTOR,Jackson,victor.jackson@example.com,44,Female,MI,57060,02/11/2020,2020-03-05,Bachelors,,22,1248.9788533625006,56.77176606193184,Electronics,5,No,1397,0.28938691658761884,Will buy again,True
CUST_006606,Heidi,Brown,heidi.brown@example.com,34,Female,TX,39809,07/29/2021,2022-05-07,Masters,,12,232.23450532896481,19.3528754440804,Clothing,NA,No,604,0.058985461022116326,Will buy again,False
CUST_005396,eve,Davis,eve.davis@example.com,29,Male,PA,20202,13-03-2020,02/17/2021,Bachelors,82478.29194431141,2,26.082885110970988,13.041442555485494,Beauty,4,Yes,1048,0.005696478322259613,Never arrived,False
CUST_001253,frank,Williams,frank.williams@example.com,18,Male,PA,89569,2021-03-19,2022-04-16,Bachelors,N/A,2,47.84586056280364,23.92293028140182,None,3,No,625,0.3221512758165356,N/A,False
CUST_005111,  Mallory ,  Anderson ,mallory.anderson@example.com,32,Female,CA,24860,01/10/2020,2020-11-20,Bachelors,76404.80658564891,1,68.0092736202743,68.0092736202743,Sports,4,No,1137,0.8216656769017942,Terrible experience,False
CUST_000215,  Ivan ,Harris,ivan.harris@example.com,59,Female,OH,39451,20-04-2021,07/19/2021,Bachelors,38477.198587164836,3,53.30082589658299,17.766941965527664,NA,3,No,896,0.3915303844801914,NA,False
CUST_004231,  Ivan ,Moore,ivan.moore@example.com,57,Male,TX,64262,21-04-2021,2022-01-07,Bachelors,73535.96110734173,1,18.805434921141195,18.805434921141195,Sports,4,null,724,0.353361074063672,Will buy again,False
CUST_004388,ivan,Miller,ivan.miller@example.com,18,Female,OH,72204,2020-10-03,05-12-2020,PhD,None,8,250.90664874606858,31.363331093258573,Beauty,5,No,1122,0.27989276588680734,Will buy again,False
CUST_003337,Heidi,white,heidi.white@example.com,51,Female,NY,25328,19-10-2021,11/12/2021,Bachelors,-,4,114.92770635151308,28.73192658787827,Home,5,No,780,0.49506720272161,Great service,True
CUST_000760,Eve,White,eve.white@example.com,18,null,NY,15383,12-01-2020,2020-03-18,High School,None,9,65.4002759926733,7.266697332519255,None,4,Yes,1384,0.09412452479923461,Will buy again,False
CUST_000534,Grace,Brown,grace.brown@example.com,38,Male,IL,59695,2020-03-27,2020-05-29,High School,39074.16779818489,1,27.37130589122678,27.37130589122678,Clothing,None,No,1312,0.4228954246605513,Average,False
CUST_006969,Heidi,BROWN,heidi.brown@example.com,50,Female,IL,70616,17-11-2020,2021-05-27,High School,NA,2,77.55023986795233,38.775119933976164,Toys,4,No,949,0.6301190082508606,Will buy again,True
CUST_005639,charlie,harris,charlie.harris@example.com,43,Male,NY,88579,2022-04-29,12/11/2022,Bachelors,67951.70275167294,10,779.478644010734,77.9478644010734,Electronics,2,No,386,0.689215393944698,Okay,False
CUST_004407,GRACE,Moore,grace.moore@example.com,29,Male,TX,37096,2021-10-14,14-03-2022,High School,2644.1665732874317,13,478.871922887681,36.83630176059085,Clothing,4,Yes,658,0.14796469438761573,Terrible experience,True
CUST_000599,  Bob ,Moore,,41,Male,MI,83060,2020-10-08,05/08/2021,High School,44758.83708514839,2,89.49191817484552,44.74595908742276,Beauty,5,No,968,0.11336094780553307,Average,False
CUST_004946,jane,anderson,jane.anderson@example.com,20,Male,TX,51144,11/17/2021,29-04-2022,Bachelors,N/A,1,4.2443054515018295,4.2443054515018295,Clothing,1,Yes,612,0.8647554651840477,Great service,False
CUST_005687,  John ,harris,john.harris@example.com,63,Female,NY,48568,28-02-2022,08-12-2022,Bachelors,49974.88066731997,7,439.1953721975218,62.7421960282174,Home,4,Yes,389,0.7165933538660035,Never arrived,True
CUST_004055,HEIDI,Jones,heidi.jones@example.com,22,Female,FL,23242,16-03-2020,19-04-2020,Masters,-,2,67.05772844560082,33.52886422280041,Clothing,,No,1352,0.2544169805820965,,True
CUST_000927,mallory,Moore,mallory.moore@example.com,42,Male,IL,91399,2021-07-15,05/03/2022,Bachelors,43362.03034894435,6,588.0622981251847,98.01038302086411,Home,2,No,608,0.023065989987001934,Terrible experience,False
CUST_001563,  Bob ,Miller,bob.miller@example.com,34,Female,TX,22026,2021-09-08,19-03-2022,High School,59737.865073592235,5,665.8004037053163,133.16008074106327,Toys,3,No,653,0.46124596866447964,NA,True
CUST_008421,  Eve ,miller,eve.miller@example.com,58,Male,IL,79315,01/19/2021,11/08/2021,Bachelors,53771.508953895594,6,214.04525600146607,35.67420933357768,Home,5,No,784,0.1839267693277944,Will buy again,False
CUST_001697,John,Thomas,john.thomas@example.com,44,Male,MI,85952,08/17/2020,03/03/2021,High School,31058.295825676032,4,1179.798490735202,294.9496226838005,Home,4,,1034,0.2539537971689434,Never arrived,False
CUST_002273,john,  Thomas ,john.thomas@example.com,44,Male,NC,45058,2021-04-24,03-08-2021,High School,37111.79934097742,7,422.57206673665894,60.36743810523699,Home,3,No,881,0.652478345659553,N/A,False
CUST_004329,  Ivan ,Smith,ivan.smith@example.com,43,Female,NY,49722,06-02-2021,2021-04-30,High School,48608.00861478749,13,103.60556402226567,7.9696587709435125,,5,No,976,0.7457619387610884,Loved the product,False
CUST_009177,JANE,white,jane.white@example.com,76,Male,FL,59989,04/15/2020,2020-07-17,High School,N/A,4,158.9813770167272,39.7453442541818,Clothing,1,No,1263,0.5259362061783929,N/A,False
CUST_000881,Charlie,  Williams ,charlie.williams@example.com,42,Female,IL,26551,04-05-2020,24-07-2020,High School,39187.96935173655,2,53.611428865500976,26.805714432750488,Home,NA,No,1256,0.7216003782411466,,True
CUST_002544,judy,Thomas,NA,42,Female,None,69552,29-04-2022,2022-05-17,Bachelors,63389.35850493205,3,45.82082112344225,15.273607041147416,Electronics,4,No,594,0.29599277078642316,Customer support was helpful,False
CUST_007586,Jane,Miller,jane.miller@example.com,24,Female,FL,97111,2020-04-29,01/04/2021,High School,None,2,27.319477946322504,13.659738973161252,Toys,5,No,1092,0.7797715071995698,Average,False
CUST_003628,PEGGY,davis,peggy.davis@example.com,45,N/A,PA,75481,05/29/2020,20-01-2021,Bachelors,95870.87052891728,1,46.18217536789832,46.18217536789832,Beauty,4,No,1076,0.4801752305151682,Loved the product,False
CUST_006257,SYBIL,Brown,sybil.brown@example.com,39,Male,IL,78920,2022-02-06,21-08-2022,Bachelors,null,5,51.66015052557717,10.332030105115434,Clothing,5,No,498,0.7176206884186733,-,False
CUST_001772,alice,Thomas,,25,Female,NY,92691,22-05-2022,2022-09-05,Bachelors,NA,1,64.19704930563763,64.19704930563763,Beauty,NA,No,483,0.9280160427023396,NA,False
CUST_008030,Diana,HARRIS,diana.harris@example.com,29,Other,TX,31596,01/28/2021,25-09-2021,High School,66878.96667316918,8,246.03203807031952,30.75400475878994,Clothing,4,Yes,828,0.3103094009167562,Customer support was helpful,False
CUST_003098,Mallory,JONES,mallory.jones@example.com,79,Female,PA,84967,01/12/2021,2021-09-20,Bachelors,,13,639.0747847084972,49.159598823730555,Home,3,No,833,0.5142513420704196,null,False
CUST_005981,  Mallory ,Harris,mallory.harris@example.com,29,Female,GA,69840,26-04-2021,2022-01-31,Bachelors,65022.54974606878,9,210.73460485409103,23.414956094899004,Beauty,5,No,700,0.8247024576879749,Loved the product,True
CUST_003782,Alice,Miller,alice.miller@example.com,-31,Female,CA,11044,07/07/2022,26-10-2022,High School,46395.35290590071,3,41.07760178269164,13.692533927563879,-,4,No,432,0.9472747461801933,Okay,False
CUST_009490,JANE,ANDERSON,jane.anderson@example.com,50,Female,IL,76493,29-03-2021,2021-08-03,Masters,77272.89430057017,2,67.5273146749922,33.7636573374961,Electronics,4,No,881,0.8590326069046681,,False
CUST_007881,  Grace ,thomas,grace.thomas@example.com,30,Male,NC,85775,18-10-2021,08/19/2022,Bachelors,63473.99696999361,6,38.230179008511094,6.371696501418516,Home,2,No,500,0.2688572126310096,Average,False
CUST_002675,Alice,  Wilson ,alice.wilson@example.com,-20,None,MI,19572,03/08/2022,2022-04-02,High School,8473.354293404296,5,646.2917393862424,129.25834787724847,Home,3,No,639,0.7864379274419441,,False
CUST_007448,  Frank ,Jones,,18,Female,NC,99589,07/01/2021,2021-11-02,High School,,5,515.8168557901308,103.16337115802617,Electronics,4,N/A,790,0.8427801458838979,Okay,False
CUST_004516,frank,Anderson,frank.anderson@example.com,51,Male,-,65112,08-11-2021,2022-01-29,High School,37303.16337620577,3,239.46821114990894,79.82273704996965,Sports,1,Yes,702,0.98467524630305,None,False
CUST_004696,ALICE,Jones,alice.jones@example.com,24,Male,OH,21665,05/27/2022,2022-10-12,Bachelors,null,11,313.6950270109429,28.51772972826754,Toys,1,,446,0.21880771883755556,Customer support was helpful,False
CUST_003595,MALLORY,BROWN,mallory.brown@example.com,28,Male,GA,87276,2022-04-17,10/28/2022,Bachelors,-,1,48.60899469685103,48.60899469685103,Beauty,4,No,430,0.5491724114013348,Loved the product,False
CUST_007229,alice,anderson,alice.anderson@example.com,45,Male,CA,79632,07-08-2022,2023-08-03,High School,42494.69617890383,7,90.9262112117568,12.989458744536686,Toys,-,N/A,151,0.6709854011280987,,False
CUST_002994,  Jane ,harris,jane.harris@example.com,42,Male,IL,16102,12-12-2020,05/01/2021,Bachelors,70279.23089615902,2,82.19401827695677,41.097009138478384,Beauty,-,No,975,0.8386703980247153,Shipping was late,True
CUST_000865,Judy,Anderson,judy.anderson@example.com,35,Male,NC,47093,2021-10-05,03/06/2022,High School,null,2,61.77906642410956,30.88953321205478,Electronics,5,Yes,666,0.2187293143019705,Okay,False
CUST_008346,ivan,Moore,ivan.moore@example.com,23,Female,MI,70357,2021-03-11,11/11/2021,High School,,4,353.77614369671755,88.44403592417939,Electronics,4,No,781,0.005218092785576167,Great service,False
CUST_001855,FRANK,Johnson,frank.johnson@example.com,41,Male,MI,41348,06/24/2021,21-10-2021,Bachelors,84492.04323791541,20,390.48746481634083,19.52437324081704,Toys,1,No,802,0.8374466844028896,Loved the product,False
CUST_002409,Peggy,Wilson,peggy.wilson@example.com,18,Male,PA,99224,11/08/2020,2021-01-29,High School,NA,7,58.10070979930596,8.300101399900852,Electronics,4,No,1067,0.8808894620470422,Shipping was late,False
CUST_005241,  Bob ,Thomas,bob.thomas@example.com,29,Male,IL,97946,2021-03-24,06/27/2021,PhD,89806.53775456421,6,58.138882942251385,9.689813823708564,Electronics,4,No,918,0.6880153669859879,NA,False
CUST_004848,CHARLIE,  Moore ,charlie.moore@example.com,29,-,NY,49924,2020-09-11,12-03-2021,Bachelors,83684.46281290159,10,387.81726063897156,38.78172606389715,Sports,3,None,1025,0.7784320635933705,Will buy again,False
CUST_008127,JANE,jones,jane.jones@example.com,39,Female,OH,30454,2021-07-01,10/26/2021,PhD,138226.4018481522,8,1295.3911015749052,161.92388769686315,Toys,5,None,797,0.6712467782141617,Great service,False
CUST_001244,Peggy,ANDERSON,peggy.anderson@example.com,32,Other,OH,45976,11-02-2021,2022-01-05,High School,55322.40891777666,8,444.6534058481176,55.5816757310147,Clothing,5,Yes,726,0.49025845896406783,null,True
CUST_009142,Mallory,  Harris ,mallory.harris@example.com,40,Female,NY,25989,05-03-2021,25-05-2021,Masters,70683.5743620563,4,236.23109099492598,59.057772748731495,,4,No,951,0.9802360234215407,-,True
CUST_000284,  Eve ,  Moore ,eve.moore@example.com,31,Female,OH,22224,2020-01-09,04/21/2020,High School,48407.78297425108,3,121.23713436768695,40.412378122562316,Sports,,No,1350,0.873017014272649,null,False
CUST_002991,VICTOR,WHITE,victor.white@example.com,40,Other,OH,84289,09-07-2021,2021-07-12,Bachelors,99129.73159146484,6,312.9029014471854,52.1504835745309,Sports,4,No,903,0.9127331417699902,Great service,False
CUST_009437,  Charlie ,jones,charlie.jones@example.com,30,,PA,N/A,24-04-2020,2020-06-02,Bachelors,51427.69422610487,10,188.9216915662973,18.89216915662973,Toys,3,No,1308,0.6345612384196208,,True
CUST_005351,Judy,  Brown ,judy.brown@example.com,74,Female,FL,28398,15-12-2021,12-09-2022,High School,None,5,58.864822156507906,11.772964431301581,Sports,5,No,476,0.3998010301227889,Great service,False
CUST_000693,Charlie,  Taylor ,NA,23,Male,MI,27786,2020-11-29,2021-02-26,Bachelors,null,5,304.6895839364574,60.93791678729148,Toys,5,No,1039,0.6022685263317499,Loved the product,False
